,id,comment,contents
88,  레드샼,그러니까 PC로 치면 마감 이나 서비스 다 괜찮은대 CPU는 i9 그래픽카드는 1080 거기에 발열처리는 기본 CPU 공랭도 간신히 달아주고 언더볼팅 빡시게 하고 팔다가 걸려서 언더볼팅은 풀어준건대 파는 곳이 여기뿐이라 피눈물을 머금고 산다는 기분인거죠?,UNDERkg
89,  Bunnie _z,"폴드3 사전예약으로 자급제사서 쓰고 있는데 삼성의 행보에 이젠 지쳤다아이폰14나오면 폰, 워치, 이어폰, 태블릿 전부 애플로 넘어가야지통화녹음은 잘 안 써서 타격이 없지만 삼페때문에 쉽사리 못 버렸는데 삼성이 스스로 버릴 수 있게 해주니까 과감하게 버려야지",UNDERkg
90,  하나둘,디자인 너무 취저라 하나 사줄라 그러니까 뒤통수를 아주 거하게 때리더군요 ㅋㅋㅋㅋ,UNDERkg
91,  minsu oh,"갤럭시는소프트웨어 확장성이 좋아서갠적으로플립은(삼통,업무용)갤탭(어 겜 말고 두루두루 대학교 수업용으로 쓴다 하면 정말로존나 만족할꺼임)분할모드는 아직 짱먹고있음(굿락 등 삼성 자체 프로그램 써본 사람은 알꺼임)",UNDERkg
92,  가이거,저도22울트라쓰고있지만 인터넷 정도는 발열은 없는데 특히 게임 발열 장난아니더군요 정말뜨거워요 이걸 플래그쉽이라고 말하는것도 그렇고통수를 또맞았네요. 23시리즈는 보고판단을해야겠어요 발열못잡고 계속GOS로 가겠다하면 삼성 모바일도 엘지꼴나는건 얼마안걸리겠네요지금 중국폰시장도 만만치않은데 23은 정말 발열잡고 엣지빼고 완벽한 체제로 나왔으면 하네요 참고로 게임하면서나는발열 찜질용으로도 사용가능합니다 겨울에는 손난로로도 사용가능하겠네요 ㅎ,UNDERkg
93,  700,"진짜 궁금한게 있는데 삼성이 M1 또는 A15 구매해와서 구글이랑 안드로이드 이식작업 하면 좋겠다는 생각 나만 드나?사실상 M1,A15가 모바일용 칩셋중 최강 이잖아여",UNDERkg
94,  ᅳ위대한 뚝배기,"22U 512 구매자입니다.4년후에도 GOS 사태처럼 소비자를 생각하지 않는 상황 대처를 다시 한다면, 그때 구매할땐 픽셀이나 ASUS로 갈거 같네요.",UNDERkg
95,  김영호,안드로이드에서 선택권이 좁아지니 더욱 배짱 장사 하지 않을까 걱정되는게 있어서 ㅋㅋㅋㅋ근데 지금 기사 보면은 언플인지 몰라도 삼성 이번에 갤럭시 22 잘팔렸다고 하는 기사가 많던데 ㅋㅋㅋㅋ,UNDERkg
96,  엑스컴어렵다,저도 통화녹음 때문에 s21+ 쓰고 있긴 한데 다음에도 이렇게 나오면걍 아이폰 가려구요 ㅋㅋㅋㅋㅋㅋ또 아이폰 통화녹음도 찾아보니 약간 번거롭고 월 얼마 약간 추가금을 내야 한다는 불편함이 있지만아예 불가능한 것도 아니더라구요,UNDERkg
97,  고우디고운,암만 봐도 작년 노트21 울트라로 출시됐어야할 스펙과 디자인이라는 걸 느끼는 건 나뿐인가..,UNDERkg
98,  ᄋᄋᄋ,저도 쓰면서 느꼈지만 이게 나쁜 폰이냐고 하면 그건 절대 아니고...그렇다고 쓰면서 기분이 좋냐고 하면 그것도 아니라 진짜 애매하네요...,UNDERkg
99,  병용,이번에 S22 대신에 처음으로 샤오미 11프로를 샀어요 생각보다 괜찮은 성능에 만족함,UNDERkg
100,  ah seop,갤럭시 s22가 가장 주목받는 갤럭시가 된다는게 이런뜻인줄 몰랐습니다 ㅋㅋㅋ,UNDERkg
101,  Lov3Kill3r_Ko,"아이폰, 겔럭시로 나누었던 구매라인업을 바꾸게 된 시점. 사실 4s, 5, 6s, SE 로 갔던 애플 보급기라인업 으로 유지했던 라인업을 Xsmax 로 전환 시켰던 사건. 진지하게 다음 메인폰 라인업을 아이폰으로 고민하게된 이유. GOS 자체가 그리고 그에대한 대응이 외장메모리, 통화녹음, 삼성페이를 생각함에도 아이폰을 고민하게된 원인이긴 합니다",UNDERkg
102,  Fox Spicy,"매우 공감... 하필 이 타이밍에 핸드폰 베터리가 망가져서 어차피 돈쓸꺼... 하고 바꾸긴 했지만, 이번에 산 폰이 망가질때까지도 바뀌는게 없다면 기능상 인질이고 뭐고 아이폰으로 가야겠다는 생각을 하게 됬어요. 이게 단순히 폰을 갈아탄다는게 아니라 환경상 갖추고 있는 플랫폼들도 바꾸게 된다는걸 정신차리고 인지 했으면 좋겠네요.",UNDERkg
103,  냥집사,애초에 1등 제품도 아니고 2등제품 만드는 회사에서 제조원가 줄이고 광고붙이고.... 격차는 벌어지고 소비자상대로 장난치면서 인식은 점점 내려가고. 각종 제제로 중국폰이 힘을 못쓰고 있어서 그렇지 삼성을 대신할 대체제는 많아질거라 봅니다.,UNDERkg
104,  노량진개미 antspot,"통화 녹음 때문에 아이폰이랑 아이폰이랑 같이 사용중입니다.둘다 케이스, 필름 없이 사용을 하고있는데 S22는 유독 화면기스가 많이나네요.그러려니 하고 1개월 정도 사용했는데 이제는 화면에 거슬릴정도로 기스가 많이 나있습니다...다들 참고하시고 필름 꼭 사용하세요!",UNDERkg
105,  잉여킹,"노트10이후로 디자인이 깔끔해서 괜찮네 했다가 gos묻어서 경악함,,, 근데 어차피 나는 아이폰 써서 그냥 안쓰러운 느낌이다가 아직도 애플페이를 안열어준 걸 돌아보면서 복합적인 마음",UNDERkg
106,  q,가끔 스피커 소리가 먹먹해지고 주사율이 낮아지는 버그 같은게 있는데 고쳐지긴 할까요?,UNDERkg
107,  채가,이럴때 애플이 올해 가을에 나올 iOS16에서 카메라셔터음맹키로 통녹이 합법인 국가에만 통녹을 풀어준다면 ㄷ ㄷ 할텐데,UNDERkg
108,  KYUMIN KIM,"못 배운 원가절감 보다 잘못 배운 원가절감이 엄청난 일이 된다는 보여준  갤럭시 S22, Ax3 시리즈.",UNDERkg
109,  오경민,플래그쉽인데 제법 쓸만하다 라는 말이 나온 순간부터 플래그쉽이 아니라고 생각합니다솔직히 제법 쓸만한거 찾는거면 3~40대 샤오미가 더 나을수도 있겠네요..아무리봐도 이번 22시리즈들은 성능에 비해 가격만 너무 올려친 느낌이 너무크게 느껴지네요공시지원금 올렸다지만 약정구매해야하고자급제 선호하는 사람에겐 그다지..?이기도 하고,UNDERkg
110,  김선우,충성고객들 돌아서기전에 차기작은 논란없는 최고제품이 나와줬으면 좋겠네요,UNDERkg
111,  한유저,"맞아요 핸드폰을 칩셋성능만 보고 사는 것도 이상하고, 그렇다고 갤럭시를 좋게 볼 수 있는 상황도 아니고,, 대체 안드로이드폰은 없고,,, 삼성페이 없었으면 아이폰 점유율 50%넘겼을듯 ㅠ",UNDERkg
112,  신길호,10년 스마트폰 태블릿 이어폰 충전기 전부 삼성제품만 구입했지만 이번일로 처음으로 아이폰으로 기변함대기전력에서 차이가 심해서 배터리차이가 좀 많이남 안드로이드 특유 버벅임 로딩이 없고 재부팅도 빠름편의성이나 페이를 못 쓰는게 많이큼....하지만 후회없음 배터리이슈때도 그래도 삼성이지 했지만 이젠 못참음,UNDERkg
113,  레거시,다음 세대는 기대해봅니다..,UNDERkg
114,  무야호,사전예약으로 사고 지금까지 샀던 삼성제품 중 이렇게 후회한 것은 처음임. 보통 새 기기 사면 기분 좋아서 안 좋은 게 보이더라도 보정이 들어가는데 얘는 그럴 수가 없다..,UNDERkg
115,  Lime라임이,요즘 삼성은 잘 모르겠어요.남들은 계단 밟듯이 무섭게 성장하는데 삼성만 후퇴하는 느낌이 들어서... 삼페는 어느정도 인정해도... 통녹은 잘..... 그리고 카메라도 크기도 S8 이후부터 큰 변화가 없는 걸로 알고 있어서... 타 제조사보다 나은 점을 모르겠네요. 그렇다고 최적화가 월등하게 좋은거도 아니고... 그냥 독점에 눈이 먼 장림 같아요... 요즘 삼성,UNDERkg
116,  성덕여선생서브,"요약하자면 최고의 안드폰, 하지만 100만원짜리를 145만원으로 뻥튀기했다는거네요원가절감이나, 성능이나, 보조금이나 등등 100만원 언저리면 평가가 많이 달라졌을거라 생각합니다.소비자 입장에서는 정가 뻥튀기 이후 사은품, 가격 후려치기보다는 진짜 가격에 사고싶네요",UNDERkg
117,  ̇,얘기가 나왔다가 무산됐던 구글이라도 국내 정발을 빨리 해줬으면 좋겠네요. 사실상 국내에서 안드로이드 플래그쉽을 팔 제조사가 삼성말고는 중국 제조사이니..,UNDERkg
118,  SigTune,놑9쓰다 갤22울트라 노트처럼나온다길래 갈아타야지 했는데 이번년도 1월에조기출시한단썰듣고 기다리다 미뤄지길래 걍 아이폰13프맥 사전예약으로 첨 넘어가봤는데 너무 잘한일이었어.....,UNDERkg
119,  SARYN,"현재 s20사용중인데, s20정도 성능 수준으로 몇년 뒤에 a시리즈 나오면 그 a시리즈 사고 싶네요. 더 이상은 삼성 s시리즈는 사고 싶은 생각이 없어요.",UNDERkg
120,  달고나라떼,"사전예약 구매자로서 정말 부글부글하는 두달이었습니다. 진짜 대안이 없어서 그냥 쓰는 중입니다.커뮤니티랑 서비스센터 직원들 보니까 안쓰럽기까지 하던데아무튼 다음에도 이렇게 만든다? 갤럭시노트북, 태블릿, 워치, 버즈 다 헐값에라도 처분하고 애플로 갑니다.박살난 이미지...아...",UNDERkg
121,  Yu-Ni Dong-E,소신발언 너무나도 사이다였습니다! IT유튜버로서 선한 영향력 앞으로도 잘부탁드립니다!,UNDERkg
122,  우리집 멍뭉이사진이오,마지막말 진짜 공감하네요 다음번에 소비자들이 원하는거 안넣으면 저는 10년갤럭시 인생끝내고 아이폰갈거임,UNDERkg
123,  B.B.,삼성. 소비자들이 어차피 울며 겨자먹기로 편의를 선택할 거란걸 이용할거라고 대문짝만하게 부르는 플래그쉽을 당당히 내놓았죠. 삼성이 소비자가 다음 세대도 이런 있을 수 없는 일이 반복된다면 불편함을 감수하고도 넘어 갈 것이란 것을 명심하길 바랍니다. 본인들이 이러한 제품을 내놓으려 한거가 아니라고 변명할 생각 마세요. 소비자가 그렇게 느끼는 사실입니다.,UNDERkg
124,  무등산공룡박사,제가 삼성 브랜드를 좋아하진 않지만 애플에 대한 반발심이 강해서 갤럭시만 10년넘게 썼는데 작년에 아이패드프로를 시작으로 올해 맥북까지 샀습니다. 솔직히 gos 문제가 없었더라도 근본적인 초기술격차가 유지되는 상황에서 액시노스 990을 시작으로 격차가 너무 심하게 벌어졌습니다.,UNDERkg
125,  Saint,"갤럭시S 부터 S10까지 사용하다가 아이폰으로 왔습니다 삼성폰은 폰이 유저를 위해 맞춰주는 느낌이 강했고아이폰은 유저가 폰에 맞춰야하는 느낌이 들었는데삼성페이, 통화 녹음 불편함 정도 감수하고 아이폰쓰는데 갤럭시로 다시 돌아갈 수 있을까? 라는 생각이 지배적입니다.",UNDERkg
126,  로얄살루트,삼성은 S20에서 멈춘것 같다 21도 온갖 원가절감에 트랜드 따라간다면서 정작 소비자 니즈는 무시하더니22와서는 기만까지 하다 망한것같음,UNDERkg
127,  Ke li,"금요일날 S22 울트라 사서, 토요일날 액정 깨먹었습니다. 앉으면서 떨어진것도 아니고, 30cm 높이의 낮은 캠핑의자 앉아있다가, 주머니에서 빠져져 액정쪽이 아니고 모서리 쪽으로 떨어졌는데,, 금이 갔더군요. 이전에 S8은 상당히 잘썼는데,, S22는 정내미가 뚝떨어지네요. 이거 내것만 이렇게 약한건가요??",UNDERkg
128,  김밥,256G 사전예약으로 구매하고 받은 사은품들 당근해서 백만원 초반금액으로 샀는데 진짜 흠..개인적으로 장점50 : 단점50인 느낌이라 그냥저냥 사용하고 있네요 내년에 나올 s23은 잘나오길...,UNDERkg
129,  lee카락스,"나중에 구글,모토로라,레노버 이런 기업들이 들어오면은 삼성은 진짜 정신 차려야됨",UNDERkg
130,  JY K,카메라만 놓고 비교하면 S22울트라와 아이 13프로 중 뭐가 더 낫나요?,UNDERkg
131,  ᄋᄋᄋ,"갤폰, 갤탭, 갤워치, 갤버즈 써왔지만 앞으론 애플로~삼페, 녹음, 외장메모리, 토렌트가 됨과 파일 변경없이 음악파일 영상파일 간단히 넣고 다녀서 좋았는데 요즘 외장 빼고 하는거믄 점점 안땡김",UNDERkg
132,  신지훈,이번 영상은 두목님이 왜 리뷰 늦게 올리는지 알 것 같습니다.. ㅋㅋㅠㅠ,UNDERkg
133,  다슬기,스냅 865 865+때가 진짜 좋았다..,UNDERkg
134,  유일한김,6:30 이런 노트랑 울트라에만 넣어주는 기능을 다른 플래그십에도 넣어줬으면 좋을거 같네요....,UNDERkg
135,  Hyunsoo Kim,wifi 수신문제는 아직 수정이 안되더군요. 스마트폰에 와이파이 걱정하는 시대가 아직일줄을 상상못했습니다,UNDERkg
136,  울고정법,정확한 평가와 일침인듯..,UNDERkg
137,  Dr. Bong,삼전은 이번 갤럭시 22는 솔직히 기술력이던 일정이 급해 좋은 품질과는 타협을 못 하겠으니 출시일을 잠시 미루겠다고 솔직히 이야기 했으면 이지경 까지 왔을까 싶다...s10부터 gos로 장난질이 언제까지 갈꺼라고 생각을 한걸까 하면 이건 사기임 범죄라는 말허황된 말로 타인의 금전을 취득하는,UNDERkg
138,  1025 sanai,GOS를 떠나서 삼성은 계속 배짱장사하면 큰일난다 진짜 정신차려라,UNDERkg
139,  Picka boo,쓰던 픽셀이 고장나서 삼페 써보려고 삼성으로 갈아 탈까 했다가 그냥 아이폰 13미니 갔습니다.. 삼성 s10e 나왔을때 참 잘만든다 싶었는데 지금은 그냥 모르겠네요. 전체적인 디자인이나 엣지 적용도 호불호가 심할것 같구요. 거기에 성능제한과 조금씩 나사 빠진 디테일은.. 여러모로 나이대가 있으신분들의 입김이 많이 적용된 제품 같습니다.,UNDERkg
140,  김용성,"11:48 바쁘신 분들을 위한 리뷰 하이라이트정발기준, 대한민국 폰 선택지가 매우 비좁아 어쩔수 없이 사는게 매우 안타깝다미정발 플래그쉽 폰 해외 직구로 구매해 쓰니까 한국 폰 시장은 물갈이 할때가 얼마 남지 않았다 본다",UNDERkg
141,  김남훈,"Gos관련배신감있지만저는게임을안하기에.. 불편함은 전혀없고, 같은무게인데도 엣지때문인가? 더가볍다고느껴지고 좋아요. 완전만족.. 입니다.게임안하시는분들에게는 좋은폰일듯해요.젤화나는건 태도..와 제폰의 중고가겠죠. 나름 좋은조건으로사긴했지만 참.. 씁쓸합니다.",UNDERkg
142,  JJYY OH,절치부심해서 정말 다음 세대는 잘 나왔으면 좋겟어요 ㅠㅠ,UNDERkg
143,  아츄,삼성 충성고객이였는데 이번 사태로 완전히 돌아섰습니다. 신뢰가 깨진 이상 믿고 구매할 수 있을까요. 다음 폰은 아이폰 확정입니다.,UNDERkg
144,  블루타이푼,S22 울트라는 올해 안에 급하게 플래그쉽 안드폰을 꼭 사야하는게 아니라면존버 or 패스 라는 마법의 단어로 걸러야 할 플래그쉽 스마트폰이 된것 같네요.,UNDERkg
